YEAR,WEEK_IN_YEAR,PRICE,EFFECTIVE_VOLUME,AVERAGE_WEIGHT,WEIGHTS_IMPACTING
2014,39,1.12,2038790,5.914285714,"[9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9]"
2014,40,1.1,1501577,5.885714286,"[9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9]"
2014,41,1.09,749834,5.866666667,"[9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9]"
2014,42,1.05,412807,5.838095238,"[9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9]"
2014,43,1.07,83054,5.819047619,"[9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9]"
2014,44,1.05,0,5.8,"[9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 4, 11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9]"
2015,52,0.95,16150,5.323809524,"[12, 8, 8, 8, 8, 7, 6, 7, 8, 8, 6, 5, 5, 6, 7, 6, 6, 5, 7, 7, 6, 5, 5, 3, 3, 3, 2, 3, 3, 2, 2, 3, 2, 2, 2, 3, 1, 3, 2, 3, 3, 2, 4, 4, 7, 8, 7, 8, 9, 7, 9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11, 8, 11]"
2015,51,0.98,0,5.333333333,"[12, 8, 8, 8, 8, 7, 6, 7, 8, 8, 6, 5, 5, 6, 7, 6, 6, 5, 7, 7, 6, 5, 5, 3, 3, 3, 2, 3, 3, 2, 2, 3, 2, 2, 2, 3, 1, 3, 2, 3, 3, 2, 4, 4, 7, 8, 7, 8, 9, 9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11, 8, 8, 11]"
2015,50,0.93,0,5.314285714,"[12, 8, 8, 8, 8, 7, 6, 7, 8, 8, 6, 5, 5, 6, 7, 6, 6, 5, 7, 7, 6, 5, 5, 3, 3, 3, 2, 3, 3, 2, 2, 3, 2, 2, 2, 3, 1, 3, 2, 3, 3, 2, 4, 4, 7, 8, 7, 8, 9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11, 7, 8, 8, 11]"
2015,49,0.89,0,5.295238095,"[12, 8, 8, 8, 8, 7, 6, 7, 8, 8, 6, 5, 5, 6, 7, 6, 6, 5, 7, 7, 6, 5, 5, 3, 3, 3, 2, 3, 3, 2, 2, 3, 2, 2, 2, 3, 1, 3, 2, 3, 3, 2, 4, 4, 7, 8, 7, 9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11, 6, 7, 8, 8, 11]"
2015,48,0.99,0,5.295238095,"[12, 8, 8, 8, 8, 7, 6, 7, 8, 8, 6, 5, 5, 6, 7, 6, 6, 5, 7, 7, 6, 5, 5, 3, 3, 3, 2, 3, 3, 2, 2, 3, 2, 2, 2, 3, 1, 3, 2, 3, 3, 2, 4, 4, 7, 8, 9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11, 7, 6, 7, 8, 8, 11]"
2015,47,0.96,0,5.285714286,"[12, 8, 8, 8, 8, 7, 6, 7, 8, 8, 6, 5, 5, 6, 7, 6, 6, 5, 7, 7, 6, 5, 5, 3, 3, 3, 2, 3, 3, 2, 2, 3, 2, 2, 2, 3, 1, 3, 2, 3, 3, 2, 4, 4, 7, 9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11, 7, 7, 6, 7, 8, 8, 11]"
2015,46,0.92,0,5.276190476,"[12, 8, 8, 8, 8, 7, 6, 7, 8, 8, 6, 5, 5, 6, 7, 6, 6, 5, 7, 7, 6, 5, 5, 3, 3, 3, 2, 3, 3, 2, 2, 3, 2, 2, 2, 3, 1, 3, 2, 3, 3, 2, 4, 4, 9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11, 6, 7, 7, 6, 7, 8, 8, 11]"
2015,45,0.97,0,5.295238095,"[12, 8, 8, 8, 8, 7, 6, 7, 8, 8, 6, 5, 5, 6, 7, 6, 6, 5, 7, 7, 6, 5, 5, 3, 3, 3, 2, 3, 3, 2, 2, 3, 2, 2, 2, 3, 1, 3, 2, 3, 3, 2, 4, 9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11, 6, 6, 7, 7, 6, 7, 8, 8, 11]"
2015,44,0.97,0,5.314285714,"[12, 8, 8, 8, 8, 7, 6, 7, 8, 8, 6, 5, 5, 6, 7, 6, 6, 5, 7, 7, 6, 5, 5, 3, 3, 3, 2, 3, 3, 2, 2, 3, 2, 2, 2, 3, 1, 3, 2, 3, 3, 2, 9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11]"
2015,43,1.04,0,5.342857143,"[12, 8, 8, 8, 8, 7, 6, 7, 8, 8, 6, 5, 5, 6, 7, 6, 6, 5, 7, 7, 6, 5, 5, 3, 3, 3, 2, 3, 3, 2, 2, 3, 2, 2, 2, 3, 1, 3, 2, 3, 3, 9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11]"
2015,42,0.99,0,5.352380952,"[12, 8, 8, 8, 8, 7, 6, 7, 8, 8, 6, 5, 5, 6, 7, 6, 6, 5, 7, 7, 6, 5, 5, 3, 3, 3, 2, 3, 3, 2, 2, 3, 2, 2, 2, 3, 1, 3, 2, 3, 9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11]"
2015,41,1,104076,5.361904762,"[12, 8, 8, 8, 8, 7, 6, 7, 8, 8, 6, 5, 5, 6, 7, 6, 6, 5, 7, 7, 6, 5, 5, 3, 3, 3, 2, 3, 3, 2, 2, 3, 2, 2, 2, 3, 1, 3, 2, 9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11]"
2015,40,1.02,287410,5.371428571,"[12, 8, 8, 8, 8, 7, 6, 7, 8, 8, 6, 5, 5, 6, 7, 6, 6, 5, 7, 7, 6, 5, 5, 3, 3, 3, 2, 3, 3, 2, 2, 3, 2, 2, 2, 3, 1, 3, 9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11]"
2015,39,1.03,543476,5.371428571,"[12, 8, 8, 8, 8, 7, 6, 7, 8, 8, 6, 5, 5, 6, 7, 6, 6, 5, 7, 7, 6, 5, 5, 3, 3, 3, 2, 3, 3, 2, 2, 3, 2, 2, 2, 3, 1, 9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11]"
2015,38,1.02,1119131,5.380952381,"[12, 8, 8, 8, 8, 7, 6, 7, 8, 8, 6, 5, 5, 6, 7, 6, 6, 5, 7, 7, 6, 5, 5, 3, 3, 3, 2, 3, 3, 2, 2, 3, 2, 2, 2, 3, 9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11]"
2015,37,1.03,1511472,5.380952381,"[12, 8, 8, 8, 8, 7, 6, 7, 8, 8, 6, 5, 5, 6, 7, 6, 6, 5, 7, 7, 6, 5, 5, 3, 3, 3, 2, 3, 3, 2, 2, 3, 2, 2, 2, 9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11, 3, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11]"
2015,36,1.02,2210080,5.39047619,"[12, 8, 8, 8, 8, 7, 6, 7, 8, 8, 6, 5, 5, 6, 7, 6, 6, 5, 7, 7, 6, 5, 5, 3, 3, 3, 2, 3, 3, 2, 2, 3, 2, 2, 9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11, 3, 3, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11]"
2015,35,1.07,3797588,5.4,"[12, 8, 8, 8, 8, 7, 6, 7, 8, 8, 6, 5, 5, 6, 7, 6, 6, 5, 7, 7, 6, 5, 5, 3, 3, 3, 2, 3, 3, 2, 2, 3, 2, 9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11, 3, 3, 3, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11]"
2015,34,1.08,5672659,5.40952381,"[12, 8, 8, 8, 8, 7, 6, 7, 8, 8, 6, 5, 5, 6, 7, 6, 6, 5, 7, 7, 6, 5, 5, 3, 3, 3, 2, 3, 3, 2, 2, 3, 9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11, 3, 3, 3, 3, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11]"
2015,33,1.05,6451491,5.40952381,"[12, 8, 8, 8, 8, 7, 6, 7, 8, 8, 6, 5, 5, 6, 7, 6, 6, 5, 7, 7, 6, 5, 5, 3, 3, 3, 2, 3, 3, 2, 2, 9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11, 3, 3, 3, 3, 3, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11]"
2015,32,1.05,7684598,5.419047619,"[12, 8, 8, 8, 8, 7, 6, 7, 8, 8, 6, 5, 5, 6, 7, 6, 6, 5, 7, 7, 6, 5, 5, 3, 3, 3, 2, 3, 3, 2, 9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11]"
2015,31,1.09,7255327,5.419047619,"[12, 8, 8, 8, 8, 7, 6, 7, 8, 8, 6, 5, 5, 6, 7, 6, 6, 5, 7, 7, 6, 5, 5, 3, 3, 3, 2, 3, 3, 9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11]"
2015,30,1.07,8576108,5.40952381,"[12, 8, 8, 8, 8, 7, 6, 7, 8, 8, 6, 5, 5, 6, 7, 6, 6, 5, 7, 7, 6, 5, 5, 3, 3, 3, 2, 3, 9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11]"
2015,29,1.07,8537692,5.4,"[12, 8, 8, 8, 8, 7, 6, 7, 8, 8, 6, 5, 5, 6, 7, 6, 6, 5, 7, 7, 6, 5, 5, 3, 3, 3, 2, 9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11]"
2015,28,1.07,7412234,5.40952381,"[12, 8, 8, 8, 8, 7, 6, 7, 8, 8, 6, 5, 5, 6, 7, 6, 6, 5, 7, 7, 6, 5, 5, 3, 3, 3, 9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11]"
2015,27,1.04,9369909,5.40952381,"[12, 8, 8, 8, 8, 7, 6, 7, 8, 8, 6, 5, 5, 6, 7, 6, 6, 5, 7, 7, 6, 5, 5, 3, 3, 9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11]"
2015,26,1.06,8931594,5.40952381,"[12, 8, 8, 8, 8, 7, 6, 7, 8, 8, 6, 5, 5, 6, 7, 6, 6, 5, 7, 7, 6, 5, 5, 3, 9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11]"
2015,25,1.02,8317935,5.419047619,"[12, 8, 8, 8, 8, 7, 6, 7, 8, 8, 6, 5, 5, 6, 7, 6, 6, 5, 7, 7, 6, 5, 5, 9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11, 4, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11]"
2015,24,0.98,10457049,5.40952381,"[12, 8, 8, 8, 8, 7, 6, 7, 8, 8, 6, 5, 5, 6, 7, 6, 6, 5, 7, 7, 6, 5, 9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11, 4, 4, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11]"
2015,23,1,9313378,5.4,"[12, 8, 8, 8, 8, 7, 6, 7, 8, 8, 6, 5, 5, 6, 7, 6, 6, 5, 7, 7, 6, 9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11, 4, 4, 4, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11]"
2015,22,1.03,12394413,5.380952381,"[12, 8, 8, 8, 8, 7, 6, 7, 8, 8, 6, 5, 5, 6, 7, 6, 6, 5, 7, 7, 9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11]"
2015,21,1.04,9954767,5.361904762,"[12, 8, 8, 8, 8, 7, 6, 7, 8, 8, 6, 5, 5, 6, 7, 6, 6, 5, 7, 9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11]"
2015,20,1.06,10762392,5.314285714,"[12, 8, 8, 8, 8, 7, 6, 7, 8, 8, 6, 5, 5, 6, 7, 6, 6, 5, 9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11, 2, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11]"
2015,19,1.02,12660117,5.323809524,"[12, 8, 8, 8, 8, 7, 6, 7, 8, 8, 6, 5, 5, 6, 7, 6, 6, 9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11, 6, 2, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11]"
2015,18,0.96,12586190,5.304761905,"[12, 8, 8, 8, 8, 7, 6, 7, 8, 8, 6, 5, 5, 6, 7, 6, 9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11, 4, 6, 2, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 6, 7, 8, 8, 11]"
